source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,min_distance_A,void_radius_A,normalized_void,physical_gate_reasons
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,526,0.4682682664,13.63563619,7.588119603,7.393432117,27,2.215150041963257,8.834810077092085,3.6980440734187945,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,585,0.347001347,13.63563619,7.127793476,7.096702266,86,2.220959271592889,11.503449499840967,4.815073881108389,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,593,0.4595967201,13.63563619,8.373939185,8.880164361,94,2.11158210900456,13.233656099211407,5.539297741583035,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,627,0.4993146018,13.63563619,8.719593872,8.983216419,128,2.247562295866355,15.131770244772243,6.333803758737168,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,695,0.3954052258,13.63563619,7.53424884,7.173355177,196,2.2510092018471815,13.184497194924639,5.51872097840792,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,740,0.4491518454,13.63563619,8.528947078,8.418257519,241,2.24881516461618,11.768842491307309,4.92616115640407,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,784,0.7941732415,13.63563619,10.76151181,10.62521959,285,2.1682067517572783,9.264987844968234,3.878106387280614,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,818,0.3682237799,13.63563619,6.433975258,6.700538789,319,2.2756440843753243,9.238067633011246,3.8668382185917536,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,864,0.4908179783,13.63563619,8.721232418,8.798177371,365,2.1289923544495735,9.295414595868332,3.89084231084407,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,867,0.5189255676,13.63563619,8.046044784,7.903118369,368,2.195944001573876,9.374190437317186,3.9238160285648247,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,893,0.4700587699,13.63563619,8.509329779,8.509758664,394,2.2409787398447083,9.45801380405956,3.9589025218669733,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,930,1.026355544,13.63563619,12.27466065,13.01677068,431,2.113612243875831,16.060753217241313,6.722654220226315,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,1004,0.3287310809,13.63563619,7.103349521,7.300712583,505,2.215126425066072,12.051950052882786,5.044663334842391,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,1027,0.3764528364,13.63563619,8.162589082,8.212909596,528,2.2757119559627537,14.9594856384872,6.261689467467265,normalized_void>0.946305
nvt_scale,0.95,0.95,scale-0p95,W-potential/fcc-restart/02-nvt-round-2/md/scale-0p95/multi_nnap_md.xyz,1030,0.5920382443,13.63563619,6.655732282,6.524683036,531,2.2692804825050388,9.375215477038752,3.9242450861262532,normalized_void>0.946305
