trajectory,trajectory_path,frame,natoms,mini_pressure_bar,pressure_index,raw_index,rss_source_file,rss_source_path,minimized_source_path,raw_source_path,flat_sha256,minimized_sha256
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,0,9,0.0,0,0,000001.poscar,unary-W/W-00000-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00000-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00000.poscar,a16843e04f74164e5c7e932e2489a80cc0a0cf447cef2f0551c7846eecbf2d86,a16843e04f74164e5c7e932e2489a80cc0a0cf447cef2f0551c7846eecbf2d86
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,1,9,0.0,0,1,000004.poscar,unary-W/W-00001-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00001-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00001.poscar,b309f980238125db3669de4cb4e911a61a0ee661f2aba052a39b3c40c33f50f6,b309f980238125db3669de4cb4e911a61a0ee661f2aba052a39b3c40c33f50f6
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,2,9,0.0,0,2,000007.poscar,unary-W/W-00002-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00002-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00002.poscar,1a8e835581b04c3d92ebc25823086059fdb46b359960b194a46b043a038b323d,1a8e835581b04c3d92ebc25823086059fdb46b359960b194a46b043a038b323d
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,3,9,0.0,0,3,000010.poscar,unary-W/W-00003-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00003-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00003.poscar,f10bb211eef801500e2e87f801cc5c1c4bd113918fcb1c1de86f943595eb11d1,f10bb211eef801500e2e87f801cc5c1c4bd113918fcb1c1de86f943595eb11d1
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,4,9,0.0,0,4,000013.poscar,unary-W/W-00004-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00004-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00004.poscar,2ddc9b0595b4e8fb64afb0bce11d49eea690473de0c14e622a898756e693e046,2ddc9b0595b4e8fb64afb0bce11d49eea690473de0c14e622a898756e693e046
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,5,9,0.0,0,5,000016.poscar,unary-W/W-00005-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00005-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00005.poscar,44f64c36e93d360e7705758c9835bc0727286b16c639d81188735862c7c3f6a6,44f64c36e93d360e7705758c9835bc0727286b16c639d81188735862c7c3f6a6
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,6,9,0.0,0,6,000019.poscar,unary-W/W-00006-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00006-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00006.poscar,0f0939549fbae133e7484230741e6283defe56beda3957a9f2f11ac2c0e7962a,0f0939549fbae133e7484230741e6283defe56beda3957a9f2f11ac2c0e7962a
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,7,9,0.0,0,7,000022.poscar,unary-W/W-00007-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00007-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00007.poscar,9a438b34d6fd22909f146c5c715c4727c5e3db8765fa7be29d1830453766970d,9a438b34d6fd22909f146c5c715c4727c5e3db8765fa7be29d1830453766970d
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,8,9,0.0,0,8,000025.poscar,unary-W/W-00008-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00008-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00008.poscar,d118c0c07112d364a0f194de6a10b5746d477adb8d8a4f9e1a6d45fbad392c61,d118c0c07112d364a0f194de6a10b5746d477adb8d8a4f9e1a6d45fbad392c61
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,9,9,0.0,0,9,000028.poscar,unary-W/W-00009-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00009-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00009.poscar,a4abed4a6701158935f33734353ce1e69fc48e95723819bde7a45b2d2ecf9883,a4abed4a6701158935f33734353ce1e69fc48e95723819bde7a45b2d2ecf9883
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,10,9,0.0,0,10,000031.poscar,unary-W/W-00010-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00010-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00010.poscar,9b93a11879a039bbafe643767626b71d7ff01f2f9b9c4fb2f6416cf28db77e7f,9b93a11879a039bbafe643767626b71d7ff01f2f9b9c4fb2f6416cf28db77e7f
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,11,9,0.0,0,11,000034.poscar,unary-W/W-00011-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00011-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00011.poscar,f1ef707fb5fe6dcdc3e4d4f0c48cff3890d2aa4263a50bca85ef525e6b8247d7,f1ef707fb5fe6dcdc3e4d4f0c48cff3890d2aa4263a50bca85ef525e6b8247d7
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,12,9,0.0,0,12,000037.poscar,unary-W/W-00012-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00012-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00012.poscar,eb1dc15c0e9c3f0158fee77a2be360de5a27b5c77d80130e60b7754632ef961f,eb1dc15c0e9c3f0158fee77a2be360de5a27b5c77d80130e60b7754632ef961f
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,13,9,0.0,0,13,000040.poscar,unary-W/W-00013-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00013-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00013.poscar,0cf825fa01a6d2a76d8649fdb73b6813ff8dabcd75c6f0ad1a31e8fe2764b00a,0cf825fa01a6d2a76d8649fdb73b6813ff8dabcd75c6f0ad1a31e8fe2764b00a
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,14,9,0.0,0,14,000043.poscar,unary-W/W-00014-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00014-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00014.poscar,27d0d4bdc88b5a5a358aacd38afc3117e13ae6d745bb7d7afbdbc4ba49140150,27d0d4bdc88b5a5a358aacd38afc3117e13ae6d745bb7d7afbdbc4ba49140150
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,15,9,0.0,0,15,000046.poscar,unary-W/W-00015-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00015-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00015.poscar,b9dc0b0be6561ed9a54ed7b75a8f97179454d5343ff1a652cccb15733660366c,b9dc0b0be6561ed9a54ed7b75a8f97179454d5343ff1a652cccb15733660366c
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,16,9,0.0,0,16,000049.poscar,unary-W/W-00016-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00016-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00016.poscar,d98f9483ccf2a74b6a92bb4689fe7bc8c57ccf3a401b0d953de0d840de917a88,d98f9483ccf2a74b6a92bb4689fe7bc8c57ccf3a401b0d953de0d840de917a88
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,17,9,0.0,0,17,000052.poscar,unary-W/W-00017-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00017-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00017.poscar,cad2b4232c2b0173568915dbcdd9ad47759f9dfbdb42400f00ceed30307cf1ff,cad2b4232c2b0173568915dbcdd9ad47759f9dfbdb42400f00ceed30307cf1ff
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,18,9,0.0,0,18,000055.poscar,unary-W/W-00018-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00018-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00018.poscar,43b37c61e8384f4dfbe784bcf511a8401e4619f3e5823a8705870a4755c7fcf7,43b37c61e8384f4dfbe784bcf511a8401e4619f3e5823a8705870a4755c7fcf7
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,19,9,0.0,0,19,000058.poscar,unary-W/W-00019-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00019-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00019.poscar,cb2d00ddc7745f20ce398313921b91665de68e98455ffa22241b1b7924d75e45,cb2d00ddc7745f20ce398313921b91665de68e98455ffa22241b1b7924d75e45
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,20,9,0.0,0,20,000061.poscar,unary-W/W-00020-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00020-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00020.poscar,66dcf38c4657cfe5962b67937e707286b3d61d7c52b02000d0cd4c8bc38f8137,66dcf38c4657cfe5962b67937e707286b3d61d7c52b02000d0cd4c8bc38f8137
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,21,9,0.0,0,21,000064.poscar,unary-W/W-00021-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00021-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00021.poscar,02a27da2b87620a0330b7a7acc3b68e4c6fc4abbd473ecc9ee31a16188f8570e,02a27da2b87620a0330b7a7acc3b68e4c6fc4abbd473ecc9ee31a16188f8570e
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,22,9,0.0,0,22,000067.poscar,unary-W/W-00022-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00022-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00022.poscar,5f0845d95b48517e71c473a72dde57eaf03a67aa893eb6df5b91ad9e6bfe68b2,5f0845d95b48517e71c473a72dde57eaf03a67aa893eb6df5b91ad9e6bfe68b2
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,23,9,0.0,0,23,000070.poscar,unary-W/W-00023-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00023-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00023.poscar,5e53a70c2475098a8a9c641146d42edea021992f5f7cbccb91a1345b48df63de,5e53a70c2475098a8a9c641146d42edea021992f5f7cbccb91a1345b48df63de
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,24,9,0.0,0,24,000073.poscar,unary-W/W-00024-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00024-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00024.poscar,c6575bf999175c0a1b94fe246a741da0d522cd9f8b86142cdf0a587b4bd8ef57,c6575bf999175c0a1b94fe246a741da0d522cd9f8b86142cdf0a587b4bd8ef57
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,25,9,0.0,0,25,000076.poscar,unary-W/W-00025-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00025-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00025.poscar,b22027259b042ed700bb85f8c02fc4b09c32b6e8c299867cc6a9950fb865ea61,b22027259b042ed700bb85f8c02fc4b09c32b6e8c299867cc6a9950fb865ea61
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,26,9,0.0,0,26,000079.poscar,unary-W/W-00026-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00026-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00026.poscar,4603b97d87faec80aea2eeb617bfa00ed4e6cdc634700ec05ddaf34b51a13c3a,4603b97d87faec80aea2eeb617bfa00ed4e6cdc634700ec05ddaf34b51a13c3a
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,27,9,0.0,0,27,000082.poscar,unary-W/W-00027-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00027-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00027.poscar,937698402d8f8ca2559f78fc40b3a9c16ed729178d2f9a792815e9501e926374,937698402d8f8ca2559f78fc40b3a9c16ed729178d2f9a792815e9501e926374
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,28,9,0.0,0,28,000085.poscar,unary-W/W-00028-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00028-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00028.poscar,725718fb10b7f68efbd91a0145c814a0819d4805bf3f139da70ae36a938f4cd2,725718fb10b7f68efbd91a0145c814a0819d4805bf3f139da70ae36a938f4cd2
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,29,9,0.0,0,29,000088.poscar,unary-W/W-00029-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00029-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00029.poscar,25c8958ba3b4f0dfd7df93fca3a1ffe83d872d0e8108172da975bb97d19c74e9,25c8958ba3b4f0dfd7df93fca3a1ffe83d872d0e8108172da975bb97d19c74e9
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,30,9,0.0,0,30,000091.poscar,unary-W/W-00030-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00030-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00030.poscar,42d2d2f1c3a7b2a285692d63197af6df5a0fa411dab43974e3e04936626a6166,42d2d2f1c3a7b2a285692d63197af6df5a0fa411dab43974e3e04936626a6166
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,31,9,0.0,0,31,000094.poscar,unary-W/W-00031-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00031-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00031.poscar,8a563e79d6497d5c0bc6b0603740dd8636858bceae96ed6e166b460909d9d679,8a563e79d6497d5c0bc6b0603740dd8636858bceae96ed6e166b460909d9d679
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,32,9,0.0,0,32,000097.poscar,unary-W/W-00032-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00032-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00032.poscar,d8ae3ebb8e1af66e4a65913ccf5eecdb8ed84587c217952b77f79e554a6a085a,d8ae3ebb8e1af66e4a65913ccf5eecdb8ed84587c217952b77f79e554a6a085a
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,33,9,0.0,0,33,000100.poscar,unary-W/W-00033-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00033-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00033.poscar,0a52c03b9e7c72da38239dd4778b3f590e049c1acc57df82df7f98f55f68c98f,0a52c03b9e7c72da38239dd4778b3f590e049c1acc57df82df7f98f55f68c98f
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,34,9,0.0,0,34,000103.poscar,unary-W/W-00034-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00034-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00034.poscar,8debabf9e2f38e6d63597a0cf5d48bce8f5537a38f580c10b6c4dbd8e71c3dae,8debabf9e2f38e6d63597a0cf5d48bce8f5537a38f580c10b6c4dbd8e71c3dae
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,35,9,0.0,0,35,000106.poscar,unary-W/W-00035-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00035-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00035.poscar,d124c03430574332641aadc4755839d01e721f07dbaa0cc95362482144fdfabe,d124c03430574332641aadc4755839d01e721f07dbaa0cc95362482144fdfabe
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,36,9,0.0,0,36,000109.poscar,unary-W/W-00036-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00036-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00036.poscar,1a72475ad3d1747894aef397006f02f4a32e91cd430de82d297e1c7220e5a261,1a72475ad3d1747894aef397006f02f4a32e91cd430de82d297e1c7220e5a261
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,37,9,0.0,0,37,000112.poscar,unary-W/W-00037-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00037-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00037.poscar,2eb5b0b118d0c2b36e2ba4fa7f160685e9e270d98f20b238d98b9bcea0cd3491,2eb5b0b118d0c2b36e2ba4fa7f160685e9e270d98f20b238d98b9bcea0cd3491
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,38,9,0.0,0,38,000115.poscar,unary-W/W-00038-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00038-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00038.poscar,cda826890d60073eecc2edfe36fbf9787a5c5943f5a4a080274723e1c758a646,cda826890d60073eecc2edfe36fbf9787a5c5943f5a4a080274723e1c758a646
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,39,9,0.0,0,39,000118.poscar,unary-W/W-00039-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00039-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00039.poscar,300737473654e742dc1d46032e976ff32f983078f8e81336449af4b7f891092b,300737473654e742dc1d46032e976ff32f983078f8e81336449af4b7f891092b
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,40,9,0.0,0,40,000121.poscar,unary-W/W-00040-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00040-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00040.poscar,55e6e18f79a6177347e205e339cd2dcd48e50618361d98dd9134a6dc91d101e0,55e6e18f79a6177347e205e339cd2dcd48e50618361d98dd9134a6dc91d101e0
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,41,9,0.0,0,41,000124.poscar,unary-W/W-00041-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00041-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00041.poscar,0600f80d5efb734f1cac3b02ae65a15cbcced119bd2c33f739ec70eeda826ba2,0600f80d5efb734f1cac3b02ae65a15cbcced119bd2c33f739ec70eeda826ba2
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,42,9,0.0,0,42,000127.poscar,unary-W/W-00042-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00042-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00042.poscar,293e04345b8464c55c9ae971cd5390e303f71dd4d730c2e1642ef641867b2057,293e04345b8464c55c9ae971cd5390e303f71dd4d730c2e1642ef641867b2057
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,43,9,0.0,0,43,000130.poscar,unary-W/W-00043-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00043-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00043.poscar,f1856fb0b7f4608e6d8c167cf6a05cd7e7700c93a03298ae5cb6efc4f11ed423,f1856fb0b7f4608e6d8c167cf6a05cd7e7700c93a03298ae5cb6efc4f11ed423
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,44,9,0.0,0,44,000133.poscar,unary-W/W-00044-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00044-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00044.poscar,d4bc6523a1265d679711e1537fd09bb59e1cc2847ed74d15795464d4719b47d1,d4bc6523a1265d679711e1537fd09bb59e1cc2847ed74d15795464d4719b47d1
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,45,9,0.0,0,45,000136.poscar,unary-W/W-00045-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00045-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00045.poscar,04f5f8a0015cefbf9fad1db5f64e0aad23e2d169fc42f65c6a05a46af7f2c4f5,04f5f8a0015cefbf9fad1db5f64e0aad23e2d169fc42f65c6a05a46af7f2c4f5
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,46,9,0.0,0,46,000139.poscar,unary-W/W-00046-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00046-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00046.poscar,55c81e94051f0fd278396faf3946be10800e150776c720ec4db6cceda262d129,55c81e94051f0fd278396faf3946be10800e150776c720ec4db6cceda262d129
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,47,9,0.0,0,47,000142.poscar,unary-W/W-00047-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00047-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00047.poscar,7cda9da6302a6561cd2c8ac29ed41fd8684bea3784b465a3a5828eb6c03338b2,7cda9da6302a6561cd2c8ac29ed41fd8684bea3784b465a3a5828eb6c03338b2
rss-n9-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n9-p0bar.xyz,48,9,0.0,0,48,000145.poscar,unary-W/W-00048-0.poscar,/home/tuzhengyu/work/WTaTi/W-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-W/W-00048-0.poscar,W-potential/fcc-restart/05-rss-round-1/rss/raw/unary-W/W-00048.poscar,b921a0a29d0362718d63ddb7b097eb38043130d75b3756d2460e1df94311f6e2,b921a0a29d0362718d63ddb7b097eb38043130d75b3756d2460e1df94311f6e2
