structure,n_points,raw_energy_mae_eV_per_atom,raw_energy_rmse_eV_per_atom,raw_energy_max_abs_eV_per_atom,raw_energy_mae_meV_per_atom,raw_energy_rmse_meV_per_atom,raw_energy_max_abs_meV_per_atom,phase_aligned_relative_energy_mae_eV_per_atom,phase_aligned_relative_energy_rmse_eV_per_atom,phase_aligned_relative_energy_max_abs_eV_per_atom,phase_aligned_relative_energy_mae_meV_per_atom,phase_aligned_relative_energy_rmse_meV_per_atom,phase_aligned_relative_energy_max_abs_meV_per_atom,dft_grid_min_scale,nnap_grid_min_scale,dft_grid_min_volume_per_atom_A3,nnap_grid_min_volume_per_atom_A3,grid_min_volume_shift_A3_per_atom,dft_grid_min_energy_per_atom_eV,nnap_grid_min_energy_per_atom_eV
bcc,19,0.0216150280616,0.022060271953,0.027326764108,21.6150280616,22.060271953,27.326764108,0.00403456376111,0.00448472906882,0.006528212798,4.03456376111,4.48472906882,6.528212798,0.996666666667,0.996666666667,17.018667472,17.018667472,0,-7.664576160000,-7.685374711310
fcc,19,0.000797427762421,0.000880657896345,0.001390022404,0.797427762421,0.880657896345,1.390022404,0.000356378315474,0.000395359741889,0.00059896536,0.356378315474,0.395359741889,0.59896536,0.993333333333,0.993333333333,17.0012451246,17.0012451246,0,-7.708123312500,-7.709049744260
hcp,19,0.028748446428,0.0295154517606,0.042429247774,28.748446428,29.5154517606,42.429247774,0.00608700508442,0.00862946115324,0.019137804112,6.08700508442,8.62946115324,19.137804112,0.996666666667,0.993333333333,17.1467309996,16.9752649661,-0.17146603353,-7.763819620000,-7.740528176338
all,57,0.017053634084,0.0212806097156,0.042429247774,17.053634084,21.2806097156,42.429247774,0.00349264905367,0.00561951077175,0.019137804112,3.49264905367,5.61951077175,19.137804112,,,,,,,
