structure,n_points,raw_energy_mae_eV_per_atom,raw_energy_rmse_eV_per_atom,raw_energy_max_abs_eV_per_atom,raw_energy_mae_meV_per_atom,raw_energy_rmse_meV_per_atom,raw_energy_max_abs_meV_per_atom,phase_aligned_relative_energy_mae_eV_per_atom,phase_aligned_relative_energy_rmse_eV_per_atom,phase_aligned_relative_energy_max_abs_eV_per_atom,phase_aligned_relative_energy_mae_meV_per_atom,phase_aligned_relative_energy_rmse_meV_per_atom,phase_aligned_relative_energy_max_abs_meV_per_atom,dft_grid_min_scale,nnap_grid_min_scale,dft_grid_min_volume_per_atom_A3,nnap_grid_min_volume_per_atom_A3,grid_min_volume_shift_A3_per_atom,dft_grid_min_energy_per_atom_eV,nnap_grid_min_energy_per_atom_eV
bcc,19,0.0395301596581,0.040610360559,0.049348142522,39.5301596581,40.610360559,49.348142522,0.009433631335,0.0131903618029,0.029841827065,9.433631335,13.1903618029,29.841827065,0.996666666667,0.993333333333,17.018667472,16.8484820642,-0.170185407787,-7.664576160000,-7.713456067374
fcc,19,0.00131867035737,0.00142420125538,0.001900731046,1.31867035737,1.42420125538,1.900731046,0.000439348242526,0.000583599911971,0.001388902218,0.439348242526,0.583599911971,1.388902218,0.993333333333,0.993333333333,17.0012451246,17.0012451246,0,-7.708123312500,-7.706578520156
hcp,19,0.0672237768948,0.0684375803811,0.085983286239,67.2237768948,68.4375803811,85.983286239,0.0124309427503,0.0145568577138,0.025632345592,12.4309427503,14.5568577138,25.632345592,0.996666666667,0.99,17.1467309996,16.8049458583,-0.34178514131,-7.763819620000,-7.703468679353
all,57,0.0360242023034,0.0459526282976,0.085983286239,36.0242023034,45.9526282976,85.983286239,0.00743464077593,0.01134648756,0.029841827065,7.43464077593,11.34648756,29.841827065,,,,,,,
