source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,natoms,min_distance_A,void_radius_A,normalized_void,geometry_gate_status,physical_gate_reasons
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,2,0.16171538931641424,13.306312967934625,0.19367686892125374,0.27826550595837496,2,15,2.203962916423797,1.7974218148431231,0.7585148662135475,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,4,0.24486263829871627,13.33277911501259,0.5150879239122728,0.47592045339254907,3,15,1.9642528349388209,1.9065079441708583,0.8040166785591825,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,5,0.18577420830599556,13.451117060933592,0.186739253066076,0.33645639917381637,4,15,2.167747222839754,1.8858583031609801,0.7929691180391141,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,9,0.16090067672299976,13.364520145163446,0.17149405756265704,0.2841439488073587,5,15,2.021506905404424,1.8922889623557237,0.7973879459166576,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,10,0.14687490763467703,13.484068695640929,0.19905673126838855,0.314645401849639,6,15,2.076300244428174,1.9157519833217125,0.8048821542509743,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,11,0.15219893507895393,13.284424781391177,0.27373621558914024,0.3199691520145911,7,15,2.037430495727752,1.9304670802961101,0.8151073615225639,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,14,0.16018772701123904,13.35806108363636,0.2347195683027522,0.24052877918869323,8,15,2.0854353934962644,1.9499528906100199,0.821819252084682,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,15,0.1360000355475271,13.30778806323016,0.17441875628385592,0.26025071556800744,9,15,2.1686243128211915,1.8896493368779999,0.7974055624250699,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,16,0.1607427599885688,13.259417045451693,0.1831847338154427,0.2641945089048247,10,15,2.005352460941999,1.8842587583615866,0.7960965327368877,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,19,0.2317731654683321,13.326564263643432,0.24016481831579978,0.2748753600972139,11,15,2.0316165793664482,1.845528331291177,0.7784211916562385,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,22,0.14016782720210436,13.482964833323194,0.1306852356870192,0.29781583666047445,12,15,2.2644461376211313,1.9318044106905223,0.8116485542198341,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,23,0.21456573760245048,13.447510735444334,0.21283304718088153,0.27955364522936554,13,15,1.9829755883439435,1.8425067374639723,0.7748098230218285,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,24,0.13439099745462915,13.468527575548128,0.23835524929430185,0.3335241237931556,14,15,2.138641911720178,1.8883322197907526,0.7936670737601076,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,32,0.13895974281648413,13.449943919602562,0.1702317432670663,0.23867925667257595,15,15,2.156694954078803,1.8621177893664038,0.7830094278541709,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,34,0.14740737264064122,13.44665053133044,0.27994152838414815,0.45057615243953153,16,15,2.122752977598481,1.9278833304680267,0.8107296236280492,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,35,0.21936546892900846,13.423313476114963,0.24870551062640306,0.3192434293217643,17,15,2.050818743629126,1.8555390892586368,0.7807587563043744,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,36,0.21061977863825188,13.347023292541804,0.16649762944613633,0.24249061613747358,18,15,2.0698978453398134,1.8661134155216075,0.7867013502667451,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,45,0.1405461768577049,13.283193132389222,0.3054561951057978,0.31704423068475507,19,15,2.117783408474568,1.9026719411484259,0.8033961593806499,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,46,0.17282504895394918,13.380780761248323,0.2676288081004579,0.3980271249478747,20,15,2.062787527907974,1.8576318190347214,0.7824666262055178,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,47,0.14154168838161077,13.320508289333247,0.21133108587533764,0.3528175668186915,21,15,2.2377334640572313,1.7779204098006922,0.7500186276577683,passed,
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,49,0.1395275041829247,13.344034283221873,0.17206036259144006,0.30941007196016135,22,15,2.1088559251711305,1.8573914735275827,0.7830828832651949,passed,
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,20,0.15940455731933753,14.82274942931479,0.4509199290340679,0.4445825344917281,1,18,2.0095255164221064,1.9700523580482348,0.8019885714205599,passed,
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,35,0.13677254420104565,14.870665707408502,0.3942507846248663,0.4150438820315713,2,18,2.076957153266003,1.9652038751327787,0.7991546084735554,passed,
rss_mini,20.0,,rss-n18-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p200000bar.xyz,43,0.14376977633545732,14.850413949594238,0.17196500076817253,0.2862737046248138,3,18,2.0108545540689122,1.9488047227843621,0.792845934453637,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,1,0.2582223942161379,13.275905619767034,0.21214509105804355,0.3197381362654817,1,18,1.9486652780837375,1.976558631749138,0.8347472227824647,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,7,0.13774738332329203,13.461182608171066,0.3567379639767222,0.41380398142647373,2,18,2.3586627745763202,1.8174916766349043,0.7640316660869572,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,20,0.2091474029758442,13.266194464538055,0.2779731477859874,0.24037641783473412,3,18,1.9528199503761392,1.950455313904954,0.8239241230491429,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,25,0.137549699935023,13.400375362799615,0.14687686470218853,0.29282912596166005,4,18,2.183378112232179,1.8857770184223723,0.7939345179414714,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,26,0.13554647069329814,13.32268211163393,0.27259859161058553,0.2900801224201509,5,18,2.2130796273814037,1.8316484634581318,0.7726418670194204,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,27,0.18093342203665722,13.27664966857502,0.22236568598969114,0.26460761764835816,6,18,2.0061149891331893,1.860225717087764,0.7856024192603196,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,34,0.19563861956662387,13.384166890088881,0.23202768699688078,0.31267675103787373,7,18,2.0489860968674978,1.8687605147029425,0.7870878374929122,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,35,0.168392598235019,13.38854963264039,0.33832567611351677,0.32300067727348913,8,18,1.998448000722067,1.901345347633088,0.8007245832002662,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,36,0.2191353254150445,13.440774734451294,0.23147557414231723,0.31424219544885607,9,18,2.0220832910984887,1.8823228777931076,0.791685492330412,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,38,0.1722649894600035,13.478704699479275,0.282649344309945,0.3630556584500185,10,18,2.0533795816999496,1.8737664588914031,0.7873468139961017,passed,
rss_mini,40.0,,rss-n18-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n18-p400000bar.xyz,43,0.17227468960917755,13.35401832158258,0.20101511574506697,0.30110900519144584,11,18,1.9908286496989478,1.9168377270529782,0.8079441845133164,passed,
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,6,0.15187154466406286,14.946241239686037,0.5010522388693394,0.4860599275014485,1,20,1.9956069342238143,1.9693722154904838,0.7994975622919099,passed,
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,15,0.1446343432280592,14.884990191889333,0.25025757558356015,0.27034165654166487,2,20,2.1405582568348938,2.0092147639777207,0.8167895570106283,passed,
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,22,0.1513366500841833,14.81737688635726,0.15143166016175233,0.20811675288429873,3,20,2.0197051014688805,1.9602533123750776,0.7980959137431906,passed,
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,31,0.13875916814955291,14.871972048962856,0.23866569946904342,0.28798742879568784,4,20,2.0764720749275516,1.9597079347152802,0.7968963375818982,passed,
rss_mini,20.0,,rss-n20-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p200000bar.xyz,32,0.145270381133288,14.89096592161406,0.13332815395690084,0.18514108695298434,5,20,2.0233568117862513,1.9628158981206096,0.7978206574892421,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,1,0.177796700180866,13.37581818406198,0.36470513510207675,0.3551245796462493,1,20,2.14173500001231,1.9268291950076963,0.8117141170143435,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,3,0.23491191935370698,13.32735006135405,0.36115281879778816,0.43221725598164856,2,20,2.094147993484422,1.8719367520645986,0.7895444211806001,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,6,0.26898390443375203,13.357736876424761,0.4671194804516834,0.422583174280259,3,20,1.9448165558698305,1.9371937777589352,0.8164484532953764,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,9,0.1689660773546968,13.425494609521204,0.31830751427398424,0.408720391576817,4,20,2.1086997761338973,1.833953876106107,0.7716345129583642,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,12,0.13662472996366612,13.358367077452996,0.38769812325781766,0.4793896547906084,5,20,2.0905592486511035,1.9309507041074234,0.8138044535734905,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,14,0.14130671730882832,13.298869221790033,0.270794993295869,0.34182337389317957,6,20,2.156796314072534,1.8872148154856365,0.7965562181514103,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,15,0.19084433942146123,13.382667170818692,0.3403105827547912,0.3717901627235151,7,20,2.020092830757757,1.9872546957487323,0.8370266894934492,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,16,0.1856681168127416,13.358515374505146,0.2495103892918579,0.3757418926974494,8,20,2.0450668177463167,1.857678970868276,0.7829209840992474,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,17,0.16178657879557473,13.36143676028874,0.22860809248803565,0.35515722350644474,9,20,2.092651374337994,1.8974626341173668,0.799629569379075,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,18,0.1400404151577488,13.319771274244937,0.24744865821445583,0.276534314154013,10,20,2.1606678792862994,1.8531564755242753,0.7817715033894508,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,19,0.1692036738594245,13.376566771542418,0.2963000682723796,0.3072398352275455,11,20,1.984678683558325,1.879598726838714,0.7918025965480397,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,20,0.24011689412088724,13.339161570124336,0.5152284324530408,0.5799051058613056,12,20,1.9733276264072772,1.8873042543544039,0.7957910941601238,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,21,0.1482427695581474,13.389585648660425,0.20677237737048815,0.23987140675316884,13,20,2.046240815672309,1.8691449029031928,0.7871435206038817,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,22,0.24729295056737613,13.312653059961685,0.29689625265953784,0.45132834800116256,14,20,1.9602120764017699,1.9146075562470921,0.8078391515670295,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,24,0.1928397064789014,13.332197417189557,0.24262849137531453,0.3885538966585137,15,20,2.0448589451336985,1.9030580246060005,0.8025734430091812,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,26,0.17505402735728998,13.35072982184669,0.3854863150538596,0.39043489720165353,16,20,1.9485568211065987,1.9990271336861682,0.8426560695436689,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,27,0.16860907702845424,13.214148118294414,0.3115435521855242,0.39037318233448337,17,20,2.048137382054298,1.8976310412006243,0.8026607976960937,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,30,0.229486084094848,13.38816460272921,0.20012800947200418,0.2766116059258279,18,20,2.032105285011526,1.8946244650589292,0.7979018277790402,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,31,0.15527293350422147,13.330969037226183,0.45811711513839865,0.5223207402047976,19,20,2.102641333910805,1.889079061627636,0.7967025877615345,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,32,0.15470490479510793,13.424000496082183,0.27928593016559755,0.33451211900073113,20,20,2.0124190449005868,1.9053900152435599,0.8017209490221854,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,33,0.1614813708387307,13.40415416172696,0.21621124546000825,0.35518661548572233,21,20,2.043188451769571,1.9111656089709022,0.8045477978006804,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,36,0.1820818070890548,13.358405502806644,0.4368896295311187,0.46908062417480056,22,20,2.0170644628099517,1.8785581320958278,0.7917227017253743,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,39,0.15178335015050098,13.434263657801353,0.273448834729601,0.32417126022753234,23,20,2.1362986752062962,1.907096293247969,0.802234496419654,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,40,0.17688522372692833,13.4011402004612,0.2945653394567736,0.3720183199210295,24,20,2.1082900625262977,1.8312929599534495,0.7709814144820198,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,41,0.15322406176150746,13.297987166134039,0.5413660878532128,0.5017396407528328,25,20,2.0454001002716944,1.8749379085819529,0.7913918743589297,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,45,0.13799633549408308,13.363837014083964,0.5218704115461033,0.5818116702321012,26,20,2.080163451223329,1.8531793616569632,0.7809209336365595,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,47,0.1750382038466459,13.332039594516175,0.22479232117167786,0.41082333866807735,27,20,2.0704596498818244,1.902984675728037,0.8025456764907855,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,48,0.13774931654296318,13.347921672815108,0.3035397663143583,0.33748838904914596,28,20,2.145507170691989,1.8626789867516222,0.7852358733939561,passed,
rss_mini,40.0,,rss-n20-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n20-p400000bar.xyz,49,0.151371050293858,13.448214305361935,0.18223642815039326,0.37648381547435206,29,20,2.15203464849112,1.9345444283343136,0.8134992702262714,passed,
rss_mini,20.0,,rss-n22-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p200000bar.xyz,47,0.136925896078179,14.817781476120347,0.20347066298051358,0.2531562878951617,1,22,2.077519511539331,1.992959771361954,0.8114046093375284,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,0,0.1523212373360564,13.359209787331656,0.1886312018217044,0.2813839978402746,1,22,2.007633923140881,1.9098342559994779,0.8048879437431641,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,1,0.14706345488268519,13.457543516623224,0.27603521877390635,0.3088516398203085,2,22,2.2219459579366254,1.8427692988658946,0.7747276161285781,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,2,0.16552476542925343,13.370009058110288,0.2404133678831255,0.2774312273361424,3,22,2.0335360835550915,1.928712764305866,0.8126252653118554,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,6,0.14097134201469366,13.522173178303317,0.17469886487905475,0.2639908756194786,4,22,2.0961673425118437,1.8502846647487121,0.776645895720333,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,7,0.14512770368590275,13.440776965379381,0.2207995508832626,0.3635345933106032,5,22,2.195597100736425,1.8868838261034429,0.7936037360080082,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,10,0.16704203596328823,13.469639759339612,0.38429062704943795,0.5124551522101238,6,22,2.0694399839531044,1.8749997162660694,0.7880417245292433,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,12,0.14110104719845656,13.432444001003898,0.27516021612790875,0.31004476590949603,7,22,2.0393144164997485,1.9225745448854121,0.8087820580468135,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,14,0.17962887634286984,13.426383934567951,0.26742711461231633,0.3509464052807774,8,22,2.1532900800008727,1.8353868447859731,0.7722203826570851,passed,
rss_mini,40.0,,rss-n22-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n22-p400000bar.xyz,17,0.14575129255137773,13.40937970591536,0.34764452475286184,0.3640668998105099,9,22,2.053629420695777,1.8935339451621018,0.797021797357301,passed,
