source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1327,0.2579057953,17.792716162096912,3.623025829,3.677731742,3.221873918,16,1.9114974907186595,passed,17,P-1GPa_frame00001327_U0.257906.poscar,True,30,cur-fill,0.0191181812,000030.poscar,0.001409642041,0.0002306832454,0.9942682931,0.9999676421
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1377,0.1764453357,18.841170989454394,2.812531521,2.66819883,-0.9276985373,16,2.080209129814759,passed,18,P-1GPa_frame00001377_U0.176445.poscar,False,,,,,,,,0.999945576
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1430,0.1297311999,19.4257924834285,2.814938433,2.711415432,-4.148733874,16,2.1537059220323527,passed,19,P-1GPa_frame00001430_U0.129731.poscar,False,,,,,,,,0.9999276328
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1485,0.1357048786,19.43578485671737,2.133826767,2.109251741,-4.97337788,16,2.2674087902564,passed,20,P-1GPa_frame00001485_U0.135705.poscar,True,1,cur-fill,0.007026294957,000001.poscar,0.8480569801,0.07182613664,0,0.9999655866
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1535,0.1642739446,18.772980817642143,3.416385721,3.466830681,-0.6070188179,16,2.0757788557468637,passed,21,P-1GPa_frame00001535_U0.164274.poscar,False,,,,,,,,0.9999560993
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1585,0.1666586399,18.14268357547816,2.465776152,2.526928405,0.804475005,16,2.136424271887076,passed,22,P-1GPa_frame00001585_U0.166659.poscar,True,36,cur-fill,0.02161920717,000036.poscar,0.0007579567347,0.000145714818,0.9920624731,0.9999427653
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1640,0.138231873,17.63732105311429,3.349317226,3.307090104,2.150890565,16,2.1396446285027713,passed,23,P-1GPa_frame00001640_U0.138232.poscar,False,,,,,,,,0.9998616312
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1695,0.1722176959,18.637547004712374,2.745527225,2.720863327,-0.7493115707,16,1.9310997985994933,passed,24,P-1GPa_frame00001695_U0.172218.poscar,True,21,cur-fill,0.01766899389,000021.poscar,0.004644528522,0.0006925323976,0.9918091103,0.999937619
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1745,0.1517288019,18.723954383063383,3.287068018,3.1799269,-1.978915494,16,2.0386853635983053,passed,25,P-1GPa_frame00001745_U0.151729.poscar,False,,,,,,,,0.9999087198
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1795,0.1891210788,17.69863943312796,3.581853265,3.581734192,3.325112976,16,2.11283751746771,passed,26,P-1GPa_frame00001795_U0.189121.poscar,False,,,,,,,,0.9998152036
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1845,0.150416752,17.086895511864526,3.460238014,3.532285854,6.072530233,16,2.1073009144715447,passed,27,P-1GPa_frame00001845_U0.150417.poscar,False,,,,,,,,0.9999542136
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1896,0.1359091454,18.165838458654292,2.766345405,2.766597151,1.633165571,16,2.260340807885445,passed,28,P-1GPa_frame00001896_U0.135909.poscar,True,50,cur-fill,0.01935206194,000050.poscar,0.0001551135996,2.553799693e-05,0.9958767529,0.9999301407
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1946,0.1318180595,19.21519719332269,2.263987895,2.307079037,-3.35299598,16,2.2722845519323904,passed,29,P-1GPa_frame00001946_U0.131818.poscar,False,,,,,,,,0.9999214894
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,1998,0.1584312276,18.996872635027973,2.757107759,2.784977634,-2.417163159,16,2.082452103236867,passed,30,P-1GPa_frame00001998_U0.158431.poscar,True,63,cur-fill,0.0168689929,000063.poscar,4.444158843e-05,7.039768178e-06,0.9977382442,0.999944238
