structure,n_points,raw_energy_mae_eV_per_atom,raw_energy_rmse_eV_per_atom,raw_energy_max_abs_eV_per_atom,raw_energy_mae_meV_per_atom,raw_energy_rmse_meV_per_atom,raw_energy_max_abs_meV_per_atom,phase_aligned_relative_energy_mae_eV_per_atom,phase_aligned_relative_energy_rmse_eV_per_atom,phase_aligned_relative_energy_max_abs_eV_per_atom,phase_aligned_relative_energy_mae_meV_per_atom,phase_aligned_relative_energy_rmse_meV_per_atom,phase_aligned_relative_energy_max_abs_meV_per_atom,dft_grid_min_scale,nnap_grid_min_scale,dft_grid_min_volume_per_atom_A3,nnap_grid_min_volume_per_atom_A3,grid_min_volume_shift_A3_per_atom,dft_grid_min_energy_per_atom_eV,nnap_grid_min_energy_per_atom_eV
bcc,19,0.0167025325811,0.0202607242379,0.035076472041,16.7025325811,20.2607242379,35.076472041,0.0118288715742,0.0135273063411,0.023606558203,11.8288715742,13.5273063411,23.606558203,0.996666666667,1.00333333333,17.018667472,17.3624686465,0.343801174487,-7.664576160000,-7.648043456974
fcc,19,0.000561078216474,0.000593597140945,0.000851034386,0.561078216474,0.593597140945,0.851034386,0.000276218332789,0.000334534050197,0.000562654226,0.276218332789,0.334534050197,0.562654226,0.993333333333,0.996666666667,17.0012451246,17.172973582,0.1717284574,-7.708123312500,-7.708411692660
hcp,19,0.0785683955264,0.0785995098376,0.082416544151,78.5683955264,78.5995098376,82.416544151,0.00195468683495,0.00221986702363,0.003654142236,1.95468683495,2.21986702363,3.654142236,0.996666666667,0.996666666667,17.1467309996,17.1467309996,0,-7.763819620000,-7.685057218085
all,57,0.031944002108,0.0468641022921,0.082416544151,31.944002108,46.8641022921,82.416544151,0.0046865922473,0.00791681205788,0.023606558203,4.6865922473,7.91681205788,23.606558203,,,,,,,
