source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1400,0.1809214514,19.22336932570462,6.164462585,6.031061431,10.6030063,16,2.3576785475126245,passed,17,P-2GPa_frame00001400_U0.180921.poscar,False,,,,,,,,0.9999745282
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1468,0.2252099871,18.61512031787211,6.472221809,6.458232427,14.43692749,16,2.398693464928893,passed,18,P-2GPa_frame00001468_U0.225210.poscar,False,,,,,,,,0.999990017
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1525,0.1838765536,19.66414434698787,6.892927997,6.946241334,10.26770697,16,2.212028025986156,passed,19,P-2GPa_frame00001525_U0.183877.poscar,False,,,,,,,,0.9999854527
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1575,0.1741256253,19.77706945555171,6.301488123,6.279842878,1.860991968,16,2.242791158170048,passed,20,P-2GPa_frame00001575_U0.174126.poscar,True,38,cur-fill,0.02483528425,000038.poscar,0.0003713036862,6.90166921e-05,0.9966717306,0.9999858882
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1625,0.2379974279,19.498698842880106,5.76473589,5.831627864,10.14795307,16,2.168822134436545,passed,21,P-2GPa_frame00001625_U0.237997.poscar,False,,,,,,,,0.9999737282
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1676,0.1777649405,18.884961832705315,6.219612658,6.171856755,9.18312854,16,2.1307585810821075,passed,22,P-2GPa_frame00001676_U0.177765.poscar,False,,,,,,,,0.9999924152
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1726,0.1947269039,21.138847019369795,6.412299915,6.416227734,-1.509727265,16,2.2719431933459435,passed,23,P-2GPa_frame00001726_U0.194727.poscar,False,,,,,,,,0.9999853845
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1776,0.1897452183,20.76871450270229,6.76344421,6.637640551,4.139765394,16,2.3077897970766554,passed,24,P-2GPa_frame00001776_U0.189745.poscar,True,29,cur-fill,0.05814581868,000029.poscar,0.001151951404,0.0002989166913,0.9967472095,0.9999953699
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1830,0.18449821,20.410228331241594,6.246364644,6.29468147,1.826119155,16,2.2300038327752283,passed,25,P-2GPa_frame00001830_U0.184498.poscar,False,,,,,,,,0.9999920095
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1886,0.1823722792,19.652689742053532,7.448805129,7.251713913,4.388827766,16,2.2233747336146448,passed,26,P-2GPa_frame00001886_U0.182372.poscar,False,,,,,,,,0.9999503084
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,1940,0.1761112083,21.934791452634695,5.450085881,5.396400013,-3.701807967,16,2.1612876927105265,passed,27,P-2GPa_frame00001940_U0.176111.poscar,True,21,cur-fill,0.01414196919,000021.poscar,0.002601876406,0.0003848910145,0.9897067029,0.9999729777
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2005,0.1656098311,19.856785319081947,6.644134683,6.519959096,1.179137586,16,2.195210444667071,passed,28,P-2GPa_frame00002005_U0.165610.poscar,False,,,,,,,,0.9999934422
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2055,0.1762901432,19.787098571136077,6.461183596,6.340735555,4.22188616,16,2.305426633639049,passed,29,P-2GPa_frame00002055_U0.176290.poscar,False,,,,,,,,0.9999803222
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2108,0.1848245207,21.275106000654013,5.601046288,5.502469998,0.4249541555,16,2.25708233562434,passed,30,P-2GPa_frame00002108_U0.184825.poscar,True,53,cur-fill,0.0359062718,000053.poscar,6.4172637e-05,1.376510532e-05,0.9986289713,0.9999832856
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2158,0.1740796979,21.580441775865403,6.372187275,6.453106309,0.4813425255,16,2.298317814572639,passed,31,P-2GPa_frame00002158_U0.174080.poscar,False,,,,,,,,0.9999783126
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2208,0.1727495354,20.028275573064214,5.757482423,5.571193219,7.326978223,16,2.403903591169919,passed,32,P-2GPa_frame00002208_U0.172750.poscar,True,4,cur-fill,0.01230743057,000004.poscar,0.05927871577,0.007178841337,0.9807832157,0.9999708921
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2265,0.2111766876,20.83776045241087,6.253589791,6.144195095,-3.699101538,16,2.2364882653678726,passed,33,P-2GPa_frame00002265_U0.211177.poscar,False,,,,,,,,0.9999765067
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2345,0.1779617842,20.196082926761804,5.735221105,5.596982545,2.77274489,16,2.2350051852309405,passed,34,P-2GPa_frame00002345_U0.177962.poscar,False,,,,,,,,0.9999777031
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2397,0.2051674255,21.680309858642573,5.327864232,5.211485754,-2.581528155,16,2.3794552659234665,passed,35,P-2GPa_frame00002397_U0.205167.poscar,True,27,cur-fill,0.0215465712,000027.poscar,0.001295546294,0.0002627472131,0.9974644407,0.9999630933
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2449,0.1790291663,18.894375364536852,5.109276945,4.8994112,11.95262881,16,2.3811840672223377,passed,36,P-2GPa_frame00002449_U0.179029.poscar,False,,,,,,,,0.9999773057
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2503,0.1860000725,19.32328462217575,5.970887126,5.782871283,12.21096962,16,2.2984423931830467,passed,37,P-2GPa_frame00002503_U0.186000.poscar,True,57,cur-fill,0.01591841441,000057.poscar,3.852599523e-05,5.835549897e-06,0.9968853876,0.9999825455
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2564,0.2306661175,19.00505872383874,7.33000415,7.363599269,12.17615429,16,2.292442858814045,passed,38,P-2GPa_frame00002564_U0.230666.poscar,False,,,,,,,,0.9999706657
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2619,0.2313802026,21.655641436909207,5.285301748,5.045182869,-10.75145613,16,2.2070329028427236,passed,39,P-2GPa_frame00002619_U0.231380.poscar,True,1,cur-fill,0.006516784699,000001.poscar,1.073189668,0.08819853824,0,0.9999771064
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2669,0.1824548516,21.377955828417193,3.849530751,3.841930879,0.3104471274,16,2.371915155345084,passed,40,P-2GPa_frame00002669_U0.182455.poscar,False,,,,,,,,0.999983142
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2724,0.1677199541,21.473565722013287,5.990326482,5.965687153,-5.748112692,16,2.319764935672002,passed,41,P-2GPa_frame00002724_U0.167720.poscar,True,69,cur-fill,0.01787486598,000069.poscar,8.531980029e-06,1.23501313e-06,0.998183048,0.9999487775
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2790,0.1670111325,20.04239168813249,6.489261315,6.543685585,4.602205417,16,2.2961583576581837,passed,42,P-2GPa_frame00002790_U0.167011.poscar,False,,,,,,,,0.999973888
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2856,0.174472442,20.171469537788962,6.371516557,6.322296392,0.9219919546,16,2.364003441421064,passed,43,P-2GPa_frame00002856_U0.174472.poscar,True,36,cur-fill,0.02140542143,000036.poscar,0.0005056653691,8.134961247e-05,0.9975138722,0.9999888839
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2906,0.1688331215,18.504858689212043,4.725733729,4.783494945,13.90639313,16,2.3784115126248007,passed,44,P-2GPa_frame00002906_U0.168833.poscar,False,,,,,,,,0.9999822227
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,2961,0.1657891397,22.37849797576748,5.284929669,5.222272572,-3.338688927,16,2.3000196070201984,passed,45,P-2GPa_frame00002961_U0.165789.poscar,True,40,cur-fill,0.02849024913,000040.poscar,0.0002894746227,6.2540896e-05,0.9979501843,0.9999654207
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3011,0.2480989685,20.674052452414543,7.89989359,7.740756079,3.972137095,16,2.12642024877677,passed,46,P-2GPa_frame00003011_U0.248099.poscar,False,,,,,,,,0.9999907502
