source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,min_distance_A,void_radius_A,normalized_void,physical_gate_reasons
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,500,0.2353981923,19.08826207,7.931911211,8.01769628,1,2.229938538546005,2.5954570686479403,0.9711620875923133,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,501,0.2431369239,19.14311128,7.475991139,7.492958943,2,2.1505955975807898,2.5741560685908613,0.9622709304893052,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,502,0.2016376055,19.15906855,5.76509931,5.765065173,3,2.109722951522438,2.546793601431154,0.9517779071195067,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,506,0.6310958698,18.91657946,10.15543041,10.59394211,7,2.0308553306605357,2.527291245983939,0.9485082005760679,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,507,0.5154695969,18.89447404,10.32011547,10.46553496,8,2.0607385919063854,2.5370953884751373,0.9525589463269958,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,508,0.3272286375,18.93105188,8.936885309,9.134826812,9,2.1781149906171446,2.545191884511545,0.954982942770404,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,509,0.2060023017,19.02335751,7.299014549,7.466467862,10,2.1942455445640463,2.5414437582566785,0.9520317816789193,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,510,0.2486783814,19.15253267,6.310370393,6.267856024,11,2.1583213779835773,2.5340855656695505,0.9471364224020732,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,527,0.2477195289,18.91292831,6.548953332,6.421392358,28,2.193754026664455,2.525216801369333,0.9477906311280676,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,528,0.2259806859,19.1324396,5.976678717,5.898028712,29,2.169584789945048,2.5544267661676736,0.9550732307195091,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,529,0.2219317564,19.36263298,5.412924221,5.238221551,30,2.156624745120042,2.5709488532647855,0.9574261807154285,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,534,0.2410711021,19.76581771,6.083209985,6.087010775,31,2.224500005037418,2.685983374991583,0.9934173141140504,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,535,0.2228957561,19.62085448,6.218220089,6.141493454,32,2.2157568474832217,2.6899748978899503,0.9973377437674497,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,540,0.2387129462,18.51795501,7.416120864,7.4933785,33,2.1374086582634493,2.6615832968558477,1.0060256509379013,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,541,0.3342041009,18.41158277,8.732342355,8.707116469,34,2.145853145511258,2.639079548297797,0.999437037251055,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,542,0.3042350229,18.39814157,7.80295773,7.908615444,35,2.1542772772761145,2.623428145833831,0.9937516319645653,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,543,0.2272406967,18.48064496,6.152841749,6.190067675,36,2.149954272087819,2.596739009131918,0.9821758714693826,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,544,0.302946948,18.64884451,8.604201902,8.65409149,37,2.0100019534473486,2.57453604046108,0.9708415013209926,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,545,0.3938660804,18.88219758,9.511543893,9.37419672,38,1.9446096572364708,2.5585725837398825,0.9608307554315149,normalized_void>0.946305
npt_pressure,1,,P-1GPa,W-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,546,0.3363276742,19.15375258,8.678522596,8.37646302,39,1.9677526993761567,2.5495999182570475,0.9529148146103659,normalized_void>0.946305
