source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,518,8.898134911,12.645127985179695,6.599862835,8.774453724,46.02683952,32,1.9438073329041974,2.04104865684121,0.8760837298652814,passed,19,scale-0p9_frame00000518_U8.898135.poscar,False,,,,,,,,0.9997349157
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,519,12.38050963,12.645127985179695,6.368906712,7.775492352,47.80100917,32,1.945898210037821,2.009921872153128,0.862723112744839,passed,20,scale-0p9_frame00000519_U12.380510.poscar,False,,,,,,,,0.9997174216
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,520,10.96767119,12.645127985179695,5.115277378,9.608123272,46.62426872,32,1.9220375432643069,1.9993311208564102,0.8581772216574294,passed,21,scale-0p9_frame00000520_U10.967671.poscar,False,,,,,,,,0.9997298473
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,521,10.86530372,12.645127985179695,5.280279718,10.57246771,46.04435201,32,1.8879572014974182,2.016414403432546,0.8655099159895705,passed,22,scale-0p9_frame00000521_U10.865304.poscar,False,,,,,,,,0.9997588884
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,522,10.53022167,12.645127985179695,6.300563213,10.43696655,44.05943365,32,1.8440944030258193,2.022385857920199,0.8680730563158576,passed,23,scale-0p9_frame00000522_U10.530222.poscar,False,,,,,,,,0.9997772645
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,523,7.668325042,12.645127985179695,6.085683664,8.44143123,45.92503283,32,1.9359978111796903,2.0024372126672523,0.8595104561640275,passed,24,scale-0p9_frame00000523_U7.668325.poscar,False,,,,,,,,0.9997631443
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,524,7.852980856,12.645127985179695,5.165706471,8.539529076,48.97198612,32,1.9497258844047491,1.9763850623483565,0.8483280353305566,passed,25,scale-0p9_frame00000524_U7.852981.poscar,False,,,,,,,,0.999745442
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,525,8.251923163,12.645127985179695,4.468003321,8.941677313,48.73751757,32,1.9255774599393003,1.979645000745254,0.849727305740065,passed,26,scale-0p9_frame00000525_U8.251923.poscar,False,,,,,,,,0.9997418352
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,526,9.305147319,12.645127985179695,4.806970605,8.426415296,46.47691996,32,1.9398329256341,1.992430734832395,0.8552153540384647,passed,27,scale-0p9_frame00000526_U9.305147.poscar,False,,,,,,,,0.99974272
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,527,9.74510223,12.645127985179695,4.912272305,6.221801789,44.0576832,32,2.0039703956574777,2.0193759245840495,0.8667810961193472,passed,28,scale-0p9_frame00000527_U9.745102.poscar,False,,,,,,,,0.9997610334
