structure,n_points,raw_energy_mae_eV_per_atom,raw_energy_rmse_eV_per_atom,raw_energy_max_abs_eV_per_atom,raw_energy_mae_meV_per_atom,raw_energy_rmse_meV_per_atom,raw_energy_max_abs_meV_per_atom,phase_aligned_relative_energy_mae_eV_per_atom,phase_aligned_relative_energy_rmse_eV_per_atom,phase_aligned_relative_energy_max_abs_eV_per_atom,phase_aligned_relative_energy_mae_meV_per_atom,phase_aligned_relative_energy_rmse_meV_per_atom,phase_aligned_relative_energy_max_abs_meV_per_atom,dft_grid_min_scale,nnap_grid_min_scale,dft_grid_min_volume_per_atom_A3,nnap_grid_min_volume_per_atom_A3,grid_min_volume_shift_A3_per_atom,dft_grid_min_energy_per_atom_eV,nnap_grid_min_energy_per_atom_eV
bcc,19,0.0902655009229,0.0980961200202,0.124209466069,90.2655009229,98.0961200202,124.209466069,0.0288651266352,0.0414939009799,0.105466039322,28.8651266352,41.4939009799,105.466039322,1,0.986666666667,15.9322635215,15.3034324225,-0.628831098996,-13.015689420000,-12.909715459179
fcc,19,0.00449024758089,0.00497858960269,0.008311047697,4.49024758089,4.97858960269,8.311047697,0.00171489060926,0.00240645956981,0.004901085526,1.71489060926,2.40645956981,4.901085526,1.00666666667,1.00666666667,16.2241388353,16.2241388353,0,-12.516224712500,-12.519634674671
hcp,19,0.107945662293,0.115944500869,0.171989744848,107.945662293,115.944500869,171.989744848,0.0409117257288,0.0494492447432,0.09261701374,40.9117257288,49.4492447432,92.61701374,0.993333333333,0.986666666667,16.2838327998,15.9581658907,-0.325666909142,-12.501367290000,-12.634893541260
all,57,0.0675671369324,0.0877320967476,0.171989744848,67.5671369324,87.7320967476,171.989744848,0.0238305809911,0.0372950518249,0.105466039322,23.8305809911,37.2950518249,105.466039322,,,,,,,
