source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,min_distance_A,void_radius_A,normalized_void,physical_gate_reasons
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,534,0.2517347994,21.83222392,6.696059445,6.539968816,33,2.2261627468995737,2.640934743729444,0.9449126818350316,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,535,0.3785031225,21.76901118,6.559705582,6.415943036,34,2.066369790430578,2.6455170474175143,0.9474675185754596,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,536,0.7534285704,21.67503989,7.362373811,7.004904491,35,1.9720984096493568,2.6382530571211404,0.946229495505875,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,537,0.8551215338,21.55771654,7.459452519,6.921533273,36,1.9470113392553137,2.6283255697531605,0.9443759264706924,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,585,0.4397363643,22.31949394,5.480559273,5.46311785,81,2.08048227767732,2.6784988315027625,0.9513274176017009,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,586,0.6853506388,22.15401961,5.623984504,5.557311508,82,1.9996997996189954,2.701050066541622,0.961719574763373,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,587,0.8189547026,21.96938048,6.794226825,6.848724214,83,1.9619833864855345,2.6720416189943363,0.9540488554699806,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,588,0.8225844136,21.78980898,7.667827626,7.816498693,84,1.9597411073196045,2.6423102148892945,0.9460178464308101,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,618,0.2227985961,20.89041243,6.211945993,6.192185127,114,2.2531632420046144,2.598749352743072,0.943587233046826,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,619,0.2813022312,20.9468913,6.279687729,6.18936687,115,2.2498628868215094,2.6253373767459167,0.9523836446708112,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,620,0.2920149995,21.02513026,6.297430809,6.375342695,116,2.252775214470145,2.646732098426203,0.9589524785012384,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,621,0.2646408401,21.12348619,5.63161677,5.662917047,117,2.2258772223466714,2.6491329305012252,0.9583302996671068,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,622,0.233281833,21.2347021,6.008063421,5.969120335,118,2.1347378202518406,2.6469788608335594,0.9558764207816608,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,623,0.2449026026,21.34639844,6.320930915,6.404576887,119,2.1021573906402136,2.6261744571402295,0.9467065222285193,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,634,1.696099334,21.08768548,10.03954411,8.099774353,130,1.7601506551767625,2.496467719273244,0.903614066490491,min_distance_A<1.77532
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,645,0.1790342582,21.87594575,4.326327695,4.234903234,141,2.340923706227148,2.6539895697274583,0.948950587830898,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,663,0.1835346593,20.87703553,5.087707395,5.106098024,154,2.277256078881438,2.6107479741347475,0.9481462671627666,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,664,0.1879012252,20.91227904,5.885431333,5.873005968,155,2.2820647837698935,2.61070758404081,0.9475986698111227,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,665,0.1759853548,20.96822547,6.235058142,6.220106,156,2.2393124944377565,2.611784159110419,0.9471455522590858,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,681,0.254304794,20.03562841,6.930228598,7.099212267,161,2.259219604460459,2.566190291164722,0.9448318715466523,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,682,0.2248183524,20.21671341,6.82486344,7.054393695,162,2.2982043999337067,2.6287446865425728,0.9649649885681697,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,683,0.2603142299,20.4685726,5.824954925,5.999032389,163,2.272233910028667,2.688561273771613,0.9828579454256794,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,684,0.2540215895,20.77303504,4.813175416,5.008294926,164,2.252869728932897,2.745022559633835,0.998571729823495,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,685,0.2149125641,21.10565323,4.985825024,5.140696137,165,2.2642990306069732,2.7977595361438774,1.0123813092999074,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,687,0.1836904487,21.73850035,4.684127469,4.450618862,166,2.3584104784173263,2.89172855075616,1.0361301931540752,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,688,0.1807798429,21.98076282,4.697972457,4.515639016,167,2.3564436516964644,2.9327359456537616,1.0469486361949516,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,689,0.1820457867,22.14228871,4.430149541,4.310674995,168,2.337667657817618,2.968889872989372,1.057271645622124,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,690,0.17464322,22.21012861,3.951467538,3.877816629,169,2.3361341724793494,2.9989125034250512,1.0668747510589702,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,692,0.1776618159,22.07002673,3.951600451,3.899837919,170,2.3489734499475943,3.033861859028992,1.081587142106829,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,693,0.1846797232,21.89188548,4.65146801,4.587793392,171,2.306472184560825,3.044947542567254,1.0884757534069618,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,694,0.1878669953,21.67369593,4.809129779,4.760096874,172,2.2964726026809057,3.0552419009179963,1.0958083602803084,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,695,0.1836894478,21.44210461,4.644350826,4.478067671,173,2.2956289080327523,3.053186989239931,1.0989997648871441,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,698,0.212978167,20.87177088,6.191049677,6.183574507,174,2.2982261625849336,2.9507210616079207,1.0717045068882873,normalized_void>0.942271
npt_pressure,1,,P-1GPa,Ta-potential/fcc-restart/04-npt-round-2/md/P-1GPa/multi_nnap_md.xyz,699,0.2322128154,20.75874281,6.136137236,6.120206335,175,2.3678855131386567,2.914816042697241,1.0605817142447194,normalized_void>0.942271
