source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,natoms,min_distance_A,void_radius_A,normalized_void,geometry_gate_status,physical_gate_reasons
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,2,0.18837184793775405,18.878142783893708,0.2853953847600884,0.43882035537730324,1,10,2.5713586906166683,2.064817623147478,0.7754645387436995,passed,
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,4,0.2500300593934237,18.897270214004283,0.2151935593620151,0.7105522179006263,2,10,2.460814814801117,2.0958324506195654,0.7868468358305734,passed,
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,12,0.19551653701928287,18.183357266531342,1.989160010518959,2.032047787358939,3,10,2.750625667284356,1.968424292923627,0.7485612796365215,passed,
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,19,0.18521046760527468,18.88304941465281,0.17329691663008795,0.47470437701963125,4,10,2.4814724476917283,2.049538684288039,0.7696596932417162,passed,
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,39,0.1958233720255224,20.367580144706285,0.3122285839825595,0.2193434445838142,5,10,2.6271337339165366,2.613868213879903,0.9571291494044518,rejected,normalized_void>0.942271
rss_mini,0.0,,rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,46,0.1932156267468143,18.929589273368787,0.2758870610566101,0.38308659611065465,6,10,2.5735267629863414,2.1153210440639327,0.7937112932103922,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,0,0.22033149227462398,17.201918908648757,0.2575944871665838,0.4977838291802959,1,10,2.4662283512143928,2.07148591523892,0.8024593087983243,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,2,0.19859627530665486,17.248281660342748,0.23452736355554188,0.47292028894517135,2,10,2.486858226759609,2.0456887642409645,0.7917552431242205,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,4,0.27844226773020353,17.22351686728022,0.2695292216561411,0.4846012615635074,3,10,2.3602306276894143,1.9812841071180265,0.7671956722051705,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,13,0.20924157615951117,17.31484418745405,0.158663674495939,0.34808989552400943,4,10,2.4567260909547155,2.0808150584586866,0.8043170706616668,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,18,0.18970399499082663,17.191392808341487,0.24510593003896905,0.3448297187559115,5,10,2.4418328551583026,2.0913128984835416,0.8103052663286223,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,19,0.27037456739812854,17.215549186258833,0.23645361282875424,0.5719517570666143,6,10,2.3653216514627715,2.0001457781696383,0.7746187813795965,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,20,0.24748845890626953,17.25576263997307,0.3598299325995097,0.2701990365381996,7,10,2.515714070424882,2.22710929732373,0.8618469417062928,passed,
rss_mini,20.0,,rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,46,0.2259160966145795,17.390669432095027,0.21868357158887725,0.5113797367059069,8,10,2.5095411093976425,2.113916659605468,0.8159228481177987,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,0,0.22120026563417375,15.992328930165252,0.294678997566295,0.43409827660583084,1,10,2.4425000055158983,2.02900108476966,0.8053383389811959,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,1,0.18361625392389277,16.114911128438774,0.21165792085615617,0.49098691174242787,2,10,2.4532328753324557,2.0393945152425124,0.8074059435389088,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,2,0.30398922181725224,16.038639566350884,0.31175232985701373,0.7789650165787625,3,10,2.3860611466852815,1.9895114621221428,0.7889035972333385,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,3,177.9892291942599,12.35150848736382,127.12611328576935,99.4558145088014,4,10,0.8961172478676185,2.050343996594947,0.886992737435423,rejected,min_distance_A<1.77532
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,5,0.3059704772143629,15.99246427396329,0.3188249521168587,0.5148470837495889,5,10,2.299327823909716,1.9748036573057222,0.7838244260447353,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,9,0.2880402506648927,16.00428547672657,0.14713648696885429,0.38121744698429905,6,10,2.1842523231978137,1.9565498388948817,0.7763880077948184,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,16,0.1913209289926282,16.047704791754903,0.16616437300329218,0.23933846098626804,7,10,2.443499301815642,2.1444623160546943,0.8501863149524237,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,20,0.37211680522647367,16.004852413182437,0.39901583872384894,0.9480238421622501,8,10,2.3140233167146578,1.9779861226753506,0.7848849754523157,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,21,0.2905903288692419,16.039369441990758,0.3270443740900411,0.31489416712400575,9,10,2.4208879227756577,2.1344220398735207,0.8463523410391299,passed,
rss_mini,40.0,,rss-n10-p400000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p400000bar.xyz,22,0.2074083363417361,15.496915452284734,2.360196675225349,2.194933209053139,10,10,2.6309115822756803,1.8639798707542612,0.7476404614360652,passed,
