trajectory,trajectory_path,frame,natoms,mini_pressure_bar,pressure_index,raw_index,rss_source_file,rss_source_path,minimized_source_path,raw_source_path,flat_sha256,minimized_sha256
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,24,10,0.0,0,75,000226.poscar,unary-Ta/Ta-00075-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00075-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00075.poscar,f6f0be11536ac4489b7dacf9d9d3e5ed1336100012fdb3fccb0a243c092c0395,f6f0be11536ac4489b7dacf9d9d3e5ed1336100012fdb3fccb0a243c092c0395
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,25,10,0.0,0,76,000229.poscar,unary-Ta/Ta-00076-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00076-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00076.poscar,0f0edcdf65bdd846b2497e26a20f102fd93b1e4277658cd9640a2117ad796ffc,0f0edcdf65bdd846b2497e26a20f102fd93b1e4277658cd9640a2117ad796ffc
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,26,10,0.0,0,77,000232.poscar,unary-Ta/Ta-00077-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00077-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00077.poscar,1953ec5ff2ff4108ef3b4c3f0089e45e843428dcc7d65a0c156cb273c36d2dd5,1953ec5ff2ff4108ef3b4c3f0089e45e843428dcc7d65a0c156cb273c36d2dd5
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,27,10,0.0,0,78,000235.poscar,unary-Ta/Ta-00078-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00078-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00078.poscar,7cc8a180f2f65961d82529903fdb324166e0878103cf315321440d44b7f481cf,7cc8a180f2f65961d82529903fdb324166e0878103cf315321440d44b7f481cf
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,28,10,0.0,0,79,000238.poscar,unary-Ta/Ta-00079-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00079-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00079.poscar,123a037b3169da7d7a3d490d824d673bfd0de72e244e50271172f9b57990dc4b,123a037b3169da7d7a3d490d824d673bfd0de72e244e50271172f9b57990dc4b
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,29,10,0.0,0,80,000241.poscar,unary-Ta/Ta-00080-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00080-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00080.poscar,8a8a289ca08ba76505ed5a8285e5cf4a93f35cf57dce846b68c291a070485595,8a8a289ca08ba76505ed5a8285e5cf4a93f35cf57dce846b68c291a070485595
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,30,10,0.0,0,81,000244.poscar,unary-Ta/Ta-00081-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00081-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00081.poscar,ac80e4f2fe7b3563b0225d34244324496fe12ff85c2f8b6a2432efdc12972aa4,ac80e4f2fe7b3563b0225d34244324496fe12ff85c2f8b6a2432efdc12972aa4
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,31,10,0.0,0,82,000247.poscar,unary-Ta/Ta-00082-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00082-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00082.poscar,0bc9d0fd2d349dd741067f4b7fc5c7c14ba710f6d036cc3cbcb66a7c02bae11e,0bc9d0fd2d349dd741067f4b7fc5c7c14ba710f6d036cc3cbcb66a7c02bae11e
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,32,10,0.0,0,83,000250.poscar,unary-Ta/Ta-00083-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00083-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00083.poscar,a361f294d1ed8c9ea2aba257bf1a135f9dbbb8f763f993784e4d66fb70b45275,a361f294d1ed8c9ea2aba257bf1a135f9dbbb8f763f993784e4d66fb70b45275
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,33,10,0.0,0,84,000253.poscar,unary-Ta/Ta-00084-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00084-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00084.poscar,1f871872ea580710a7d4e2b7ada73b6a4cf450421fe98ee51a0874686cd2ba35,1f871872ea580710a7d4e2b7ada73b6a4cf450421fe98ee51a0874686cd2ba35
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,34,10,0.0,0,85,000256.poscar,unary-Ta/Ta-00085-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00085-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00085.poscar,caadf92ada335dd79904b32068a467f2e39fc0aadea9146653b60b2adb9ead84,caadf92ada335dd79904b32068a467f2e39fc0aadea9146653b60b2adb9ead84
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,35,10,0.0,0,86,000259.poscar,unary-Ta/Ta-00086-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00086-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00086.poscar,3b71c02ac1770fe650f49bcd22f69ee5908fbd630e05832b0eb1b5beef1fd5a9,3b71c02ac1770fe650f49bcd22f69ee5908fbd630e05832b0eb1b5beef1fd5a9
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,36,10,0.0,0,87,000262.poscar,unary-Ta/Ta-00087-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00087-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00087.poscar,43dbdb5669ce186381c1345ddd48e9bf5a8083f8314bd0e30e835d84358ebdbb,43dbdb5669ce186381c1345ddd48e9bf5a8083f8314bd0e30e835d84358ebdbb
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,37,10,0.0,0,88,000265.poscar,unary-Ta/Ta-00088-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00088-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00088.poscar,6418ea8d803e2032aa9efbb8e58ec1b2cdfbd70e70950e811ef68cbbe729aebd,6418ea8d803e2032aa9efbb8e58ec1b2cdfbd70e70950e811ef68cbbe729aebd
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,38,10,0.0,0,89,000268.poscar,unary-Ta/Ta-00089-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00089-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00089.poscar,a82ba32c82aacad18fa0ee6163cb7e155798ce12cb46c0cfc31a370f8eef849f,a82ba32c82aacad18fa0ee6163cb7e155798ce12cb46c0cfc31a370f8eef849f
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,39,10,0.0,0,90,000271.poscar,unary-Ta/Ta-00090-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00090-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00090.poscar,37d1c6fdff0162c7396cfbb1dc7ef110ed489718145c565ffd88941544af2599,37d1c6fdff0162c7396cfbb1dc7ef110ed489718145c565ffd88941544af2599
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,40,10,0.0,0,91,000274.poscar,unary-Ta/Ta-00091-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00091-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00091.poscar,9ed0a4692d7d682d07d7f10ea2047f88dc47108b93426bdc53e03668009dd520,9ed0a4692d7d682d07d7f10ea2047f88dc47108b93426bdc53e03668009dd520
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,41,10,0.0,0,92,000277.poscar,unary-Ta/Ta-00092-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00092-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00092.poscar,95b3e88967caa76e7b2055a9d671ef30dea6842e79233d4959da48580665c06e,95b3e88967caa76e7b2055a9d671ef30dea6842e79233d4959da48580665c06e
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,42,10,0.0,0,93,000280.poscar,unary-Ta/Ta-00093-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00093-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00093.poscar,16f4970427a3ab9bfdc455821cbe468a9a72eb65e2c3f90421a06caa4e44fc11,16f4970427a3ab9bfdc455821cbe468a9a72eb65e2c3f90421a06caa4e44fc11
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,43,10,0.0,0,94,000283.poscar,unary-Ta/Ta-00094-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00094-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00094.poscar,f2c026576b4c9f2326ac9a2726ff17c4df3c206f5a3568bd15ff74b783c51b84,f2c026576b4c9f2326ac9a2726ff17c4df3c206f5a3568bd15ff74b783c51b84
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,44,10,0.0,0,95,000286.poscar,unary-Ta/Ta-00095-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00095-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00095.poscar,69eea1146ad16dc57a2faad3c1ee3017ec4753d7163749ae727d37be815f71c3,69eea1146ad16dc57a2faad3c1ee3017ec4753d7163749ae727d37be815f71c3
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,45,10,0.0,0,96,000289.poscar,unary-Ta/Ta-00096-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00096-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00096.poscar,b9b41186d008d6575da875350b4c05047be429b9affe98accec0873d213f3bd2,b9b41186d008d6575da875350b4c05047be429b9affe98accec0873d213f3bd2
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,46,10,0.0,0,97,000292.poscar,unary-Ta/Ta-00097-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00097-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00097.poscar,3ae94b68ff755d3e615b5e97a017f516c913889bf8e7507dfdda4d99fd27a37e,3ae94b68ff755d3e615b5e97a017f516c913889bf8e7507dfdda4d99fd27a37e
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,47,10,0.0,0,98,000295.poscar,unary-Ta/Ta-00098-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00098-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00098.poscar,0cf1e0cbc696cb50a307491020a325f84f944303eba6627e1b34f9118560cb6f,0cf1e0cbc696cb50a307491020a325f84f944303eba6627e1b34f9118560cb6f
rss-n10-p0bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,48,10,0.0,0,99,000298.poscar,unary-Ta/Ta-00099-0.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00099-0.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00099.poscar,f6b183caccfd80de587511e87a18d4f5191d67b1f8160510be586103467bf290,f6b183caccfd80de587511e87a18d4f5191d67b1f8160510be586103467bf290
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,0,10,200000.0,1,50,000152.poscar,unary-Ta/Ta-00050-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00050-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00050.poscar,9300953c0d9af7199f2d59994877280a6790b9de471e64c6e7d7223e1b833258,9300953c0d9af7199f2d59994877280a6790b9de471e64c6e7d7223e1b833258
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,1,10,200000.0,1,51,000155.poscar,unary-Ta/Ta-00051-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00051-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00051.poscar,ab2df2d0f316a29a1ec3505f5e00e4ca7fa5a457ee0d61267a241af36256d074,ab2df2d0f316a29a1ec3505f5e00e4ca7fa5a457ee0d61267a241af36256d074
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,2,10,200000.0,1,52,000158.poscar,unary-Ta/Ta-00052-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00052-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00052.poscar,f32081b3f84b9d09de6cf878a80eed2d27fda456ed612c73aa3fd96dc16bd023,f32081b3f84b9d09de6cf878a80eed2d27fda456ed612c73aa3fd96dc16bd023
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,3,10,200000.0,1,54,000164.poscar,unary-Ta/Ta-00054-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00054-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00054.poscar,ccb49ab47f15d25651950f1fb4a9ca2f0c20346dcd52ee8edbd759942c43870c,ccb49ab47f15d25651950f1fb4a9ca2f0c20346dcd52ee8edbd759942c43870c
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,4,10,200000.0,1,55,000167.poscar,unary-Ta/Ta-00055-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00055-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00055.poscar,27a07216bd1c4771436ba3799348053edb7cf4d864df96bb410c6cae41821555,27a07216bd1c4771436ba3799348053edb7cf4d864df96bb410c6cae41821555
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,5,10,200000.0,1,56,000170.poscar,unary-Ta/Ta-00056-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00056-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00056.poscar,4fb8a82d20859ea8846cbf5d9ee727249dff0f04b0a04470555b34d7a35b55e0,4fb8a82d20859ea8846cbf5d9ee727249dff0f04b0a04470555b34d7a35b55e0
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,6,10,200000.0,1,57,000173.poscar,unary-Ta/Ta-00057-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00057-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00057.poscar,d210fd24ac09617f08d3ecf8f58aaa2ecfa363f5ec86775870f5a096d721aec8,d210fd24ac09617f08d3ecf8f58aaa2ecfa363f5ec86775870f5a096d721aec8
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,7,10,200000.0,1,58,000176.poscar,unary-Ta/Ta-00058-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00058-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00058.poscar,eb17ad7a76f55ff406ad6e59ed4d445df7be931c470e68be80901a48822daf34,eb17ad7a76f55ff406ad6e59ed4d445df7be931c470e68be80901a48822daf34
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,8,10,200000.0,1,59,000179.poscar,unary-Ta/Ta-00059-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00059-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00059.poscar,b290aac44904042169289f56b43ee7a7a9875afc3a1345ae6a75fa1205f5b0a4,b290aac44904042169289f56b43ee7a7a9875afc3a1345ae6a75fa1205f5b0a4
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,9,10,200000.0,1,60,000182.poscar,unary-Ta/Ta-00060-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00060-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00060.poscar,f4049f5d75f7266f4f1ebd896baf71a132df6b27553826eee312fbe6424a3dbe,f4049f5d75f7266f4f1ebd896baf71a132df6b27553826eee312fbe6424a3dbe
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,10,10,200000.0,1,61,000185.poscar,unary-Ta/Ta-00061-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00061-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00061.poscar,d9431f13257d7e77918e8d3736b94db7f369b6d3c08937c9737efbd42e8deb6f,d9431f13257d7e77918e8d3736b94db7f369b6d3c08937c9737efbd42e8deb6f
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,11,10,200000.0,1,62,000188.poscar,unary-Ta/Ta-00062-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00062-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00062.poscar,0f7d967285f4349eba222eb9669d9881f1470dd280d6436d02b4e0b8606842ab,0f7d967285f4349eba222eb9669d9881f1470dd280d6436d02b4e0b8606842ab
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,12,10,200000.0,1,63,000191.poscar,unary-Ta/Ta-00063-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00063-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00063.poscar,203637649643347ebb4b612c9fec378cd06baa2a0c16086b2b2e70afbd303d51,203637649643347ebb4b612c9fec378cd06baa2a0c16086b2b2e70afbd303d51
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,13,10,200000.0,1,64,000194.poscar,unary-Ta/Ta-00064-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00064-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00064.poscar,f962ac728b8c62c7426b1416d59ccf90bc77eca9f394fa30fb99509c416c66d5,f962ac728b8c62c7426b1416d59ccf90bc77eca9f394fa30fb99509c416c66d5
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,14,10,200000.0,1,65,000197.poscar,unary-Ta/Ta-00065-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00065-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00065.poscar,97069f353c3359046c9a0b1b787701385e0b26cfbf48b32e75b057b6e1674379,97069f353c3359046c9a0b1b787701385e0b26cfbf48b32e75b057b6e1674379
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,15,10,200000.0,1,66,000200.poscar,unary-Ta/Ta-00066-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00066-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00066.poscar,3046edff62bdd1c5294cb572ef9fcdf0c198a926aacc175458ba4cf67848a4ba,3046edff62bdd1c5294cb572ef9fcdf0c198a926aacc175458ba4cf67848a4ba
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,16,10,200000.0,1,67,000203.poscar,unary-Ta/Ta-00067-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00067-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00067.poscar,0b5c3ec283e1f595014c02deeea1b3effffcde1ad42bed6023cbbe66d8eebcf2,0b5c3ec283e1f595014c02deeea1b3effffcde1ad42bed6023cbbe66d8eebcf2
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,17,10,200000.0,1,68,000206.poscar,unary-Ta/Ta-00068-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00068-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00068.poscar,45a2f695e684777272e124402b17ace31f95ffbed0cdd4002c41cd80118c5ac9,45a2f695e684777272e124402b17ace31f95ffbed0cdd4002c41cd80118c5ac9
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,18,10,200000.0,1,69,000209.poscar,unary-Ta/Ta-00069-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00069-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00069.poscar,e812c1d7a5194e6cf41fb07b9620af407bb65ccfcb4993e6cdd47904dc40fa06,e812c1d7a5194e6cf41fb07b9620af407bb65ccfcb4993e6cdd47904dc40fa06
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,19,10,200000.0,1,70,000212.poscar,unary-Ta/Ta-00070-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00070-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00070.poscar,940813538515e74b6e15e96ec7d918337b655451b3955a78aa87a19b47cc4daa,940813538515e74b6e15e96ec7d918337b655451b3955a78aa87a19b47cc4daa
rss-n10-p200000bar,Ta-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,20,10,200000.0,1,71,000215.poscar,unary-Ta/Ta-00071-1.poscar,/home/tuzhengyu/work/WTaTi/Ta-potential/fcc-restart/05-rss-round-1/rss/minimized/unary-Ta/Ta-00071-1.poscar,Ta-potential/fcc-restart/05-rss-round-1/rss/raw/unary-Ta/Ta-00071.poscar,7984a909547eda67af2b1fe7059bc59328b49f80ba01dd328fa6da482adcf7bf,7984a909547eda67af2b1fe7059bc59328b49f80ba01dd328fa6da482adcf7bf
