source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
rss_mini,20.0,,rss-n15-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p200000bar.xyz,11,0.14917161119470976,14.886434581082124,0.24529837914282826,0.26883761072510826,,15,2.068433621694046,2.0547968137779287,0.8352926357939497,passed,1,rss-n15-p200000bar_frame00000011_U0.149172.poscar,True,26,cur-fill,0.05498190052,000026.poscar,0.0008056266475,0.0002530542584,0.9846386489,0.9999760983
rss_mini,20.0,,rss-n15-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p200000bar.xyz,14,0.15478843406935713,14.814677324582544,0.13725095396491765,0.1543735658509428,,15,2.047399889420103,2.0443272539533544,0.8323762618215025,passed,2,rss-n15-p200000bar_frame00000014_U0.154788.poscar,True,18,cur-fill,0.08832154597,000018.poscar,0.002194332822,0.0006785366087,0.9771080902,0.9998408704
rss_mini,20.0,,rss-n15-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p200000bar.xyz,23,0.16549555446432782,14.854437555743619,0.2112792497543517,0.2626744824036864,,15,1.993751591041585,1.9299056702035924,0.7850862019788997,passed,3,rss-n15-p200000bar_frame00000023_U0.165496.poscar,True,8,cur-fill,0.05070101756,000008.poscar,0.01314274614,0.003061207908,0.983393297,0.9998627367
rss_mini,20.0,,rss-n15-p200000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p200000bar.xyz,35,0.162300959347246,14.822077990966855,0.18853022984732298,0.20691703753365925,,15,2.049124272785793,1.9372332145248965,0.7886401350750295,passed,4,rss-n15-p200000bar_frame00000035_U0.162301.poscar,True,74,cur-fill,0.08578990165,000074.poscar,2.60865709e-06,7.970695581e-07,0.9917682058,0.999830263
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,0,0.1407985586548251,13.415573779652792,0.26059328835994683,0.4028821611819144,,15,2.0905131232883774,1.8696588919343649,0.7868512311160182,passed,1,rss-n15-p400000bar_frame00000000_U0.140799.poscar,True,73,cur-fill,0.1554735488,000073.poscar,2.666231135e-06,1.090875132e-06,0.9954415371,0.9999320097
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,2,0.16171538931641424,13.306312967934625,0.19367686892125374,0.27826550595837496,,15,2.203962916423797,1.7974218148431231,0.7585148662135475,passed,2,rss-n15-p400000bar_frame00000002_U0.161715.poscar,True,83,cur-fill,0.0298769949,000083.poscar,2.60865709e-06,4.94642606e-07,0.9943489999,0.9999297176
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,4,0.24486263829871627,13.33277911501259,0.5150879239122728,0.47592045339254907,,15,1.9642528349388209,1.9065079441708583,0.8040166785591825,passed,3,rss-n15-p400000bar_frame00000004_U0.244863.poscar,True,21,cur-fill,0.07072552635,000021.poscar,0.001373007696,0.0004139106914,0.9613723246,0.9999643964
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,5,0.18577420830599556,13.451117060933592,0.186739253066076,0.33645639917381637,,15,2.167747222839754,1.8858583031609801,0.7929691180391141,passed,4,rss-n15-p400000bar_frame00000005_U0.185774.poscar,False,,,,,,,,0.9999470897
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,9,0.16090067672299976,13.364520145163446,0.17149405756265704,0.2841439488073587,,15,2.021506905404424,1.8922889623557237,0.7973879459166576,passed,5,rss-n15-p400000bar_frame00000009_U0.160901.poscar,False,,,,,,,,0.9999267381
rss_mini,40.0,,rss-n15-p400000bar,Ti-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p400000bar.xyz,10,0.14687490763467703,13.484068695640929,0.19905673126838855,0.314645401849639,,15,2.076300244428174,1.9157519833217125,0.8048821542509743,passed,6,rss-n15-p400000bar_frame00000010_U0.146875.poscar,True,96,cur-fill,0.01733801035,000096.poscar,2.60865709e-06,4.025088724e-07,0.9928001048,0.9999488666
