source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,candidate_rank_source,min_distance_A,void_radius_A,normalized_void,physical_gate_reasons
rss_mini,0.0,,rss-n10-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,19,0.2187699996081954,17.97577519527318,0.14249284043601437,0.35264795328365584,3,2.5727181668595307,2.5261062457091716,0.9643227291731664,normalized_void>0.946305
rss_mini,0.0,,rss-n10-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,26,0.3396460604487525,18.116832412014528,0.3391306628275184,0.2927586972090569,4,2.6160944436417726,2.6125655458054022,0.9947328023237236,normalized_void>0.946305
rss_mini,0.0,,rss-n10-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,27,0.3085323503317625,18.17030275830135,0.21894436631386308,0.6457076341715293,5,2.611765681727158,2.6762902663747266,1.0179954260321178,normalized_void>0.946305
rss_mini,0.0,,rss-n10-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p0bar.xyz,44,0.34087406616193755,17.97997129663989,0.4652042106148019,0.3759284481273579,6,2.5505784103666227,2.578705263403337,0.9843254378063144,normalized_void>0.946305
rss_mini,20.0,,rss-n10-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,16,0.25714234356238824,16.080752859088342,0.17625949548093278,0.23104477809862578,3,2.5552942208556964,2.5002906432167844,0.9905772961852142,normalized_void>0.946305
rss_mini,20.0,,rss-n10-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,27,0.31165788831618657,17.155100967772967,0.3947632102433468,0.2704570073220197,4,2.5806256343004237,2.604275515328681,1.0097700881415177,normalized_void>0.946305
rss_mini,20.0,,rss-n10-p200000bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n10-p200000bar.xyz,44,0.4231155133027717,16.843379664221146,0.5625012065988467,0.5979911983511438,6,2.497201326436564,2.484884765474901,0.9693854735457964,normalized_void>0.946305
rss_mini,0.0,,rss-n12-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n12-p0bar.xyz,4,0.3185108166940196,16.796437617133623,0.25324650559392375,0.41597383032482305,1,2.6012922134387058,2.592216217648248,1.01219804990485,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,3,0.25752014876659257,16.66623967065549,0.7029860381349774,0.6075049027532167,1,2.6237445842194513,2.5671970367269945,1.0050322437271924,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,8,0.2084560948403382,16.66347782043048,0.10682821417854026,0.4684080395802519,2,2.617184663395005,2.58666563515574,1.0127099510054152,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,12,0.38010173462125674,17.982856062978165,0.33078173992161025,0.2560400771501169,4,2.619009597217936,2.661118511493902,1.0157293302444497,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,19,0.23260321235016143,16.70022683912764,0.21322158157964602,0.4280733249588023,6,2.581276273131528,2.54517349764511,0.995733844808954,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,23,0.23512382977267396,16.563974587155535,0.16545246518537204,0.5150985865750547,8,2.6703762272101015,2.652637374440054,1.0406140832527206,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,25,0.22539416070128082,16.61633724540623,0.1298391001148711,0.4879616140518821,9,2.6350837179278295,2.612040990193543,1.0236108687306595,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,26,0.23923650277871725,16.957621211147153,0.20084508186060648,0.23801775869338695,10,2.480436689777081,2.646968816966491,1.03029244460204,normalized_void>0.946305
rss_mini,0.0,,rss-n15-p0bar,W-potential/fcc-restart/05-rss-round-1/rss-selection/source-frames/rss-n15-p0bar.xyz,27,0.2621848106640035,16.970458742043796,0.5621593283581297,0.5203339776923894,11,2.428224255761817,2.56945097778439,0.9998675537323165,normalized_void>0.946305
