source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3020,0.2366460789,18.571852274348167,5.783139591,5.842160704,-0.8838357793,16,2.350208505116147,passed,50,P-2GPa_frame00003020_U0.236646.poscar,False,,,,,,,,0.9999941649
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3082,0.2402334039,17.94954988814299,6.573600191,6.323065601,9.125196107,16,2.1610506606665587,passed,51,P-2GPa_frame00003082_U0.240233.poscar,True,9,cur-fill,0.02850351502,000009.poscar,0.01306106197,0.002687510845,0.9982353702,0.9999806827
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3132,0.4098443201,20.370418720352227,7.014073426,6.340900604,2.857631384,16,2.1604940653626445,passed,52,P-2GPa_frame00003132_U0.409844.poscar,False,,,,,,,,0.9999850321
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3182,0.2599418401,18.75912330504654,7.529535625,7.582220743,4.589787983,16,2.194241109120598,passed,53,P-2GPa_frame00003182_U0.259942.poscar,False,,,,,,,,0.9999821834
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3233,0.2162707051,19.623397501585597,5.424774778,5.496410429,-6.104412152,16,2.3084543294764046,passed,54,P-2GPa_frame00003233_U0.216271.poscar,True,17,cur-fill,0.02143384972,000017.poscar,0.004956501535,0.0007962489176,0.998303698,0.9999886268
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3284,0.2596987164,19.67890359307413,5.416999203,5.366624236,-5.190353856,16,2.3325484617213164,passed,55,P-2GPa_frame00003284_U0.259699.poscar,False,,,,,,,,0.9999944454
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3334,0.2221051998,16.94624415812245,6.666816939,6.853851873,2.824470295,16,2.1926871760282345,passed,56,P-2GPa_frame00003334_U0.222105.poscar,False,,,,,,,,0.999992219
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3384,0.2742575439,20.01447167633004,6.701909903,6.749041554,-1.36082599,16,2.2122130410073164,passed,57,P-2GPa_frame00003384_U0.274258.poscar,True,12,cur-fill,0.03443057485,000012.poscar,0.008693708229,0.001729435611,0.9986899777,0.9999908922
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3438,0.2074191524,18.305839106463402,6.32226708,6.381359444,-6.093401944,16,2.238216488754274,passed,58,P-2GPa_frame00003438_U0.207419.poscar,False,,,,,,,,0.9999557422
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3491,0.2105398126,17.71876346010906,4.635161227,4.932135653,-4.487106723,16,2.3744777010098725,passed,59,P-2GPa_frame00003491_U0.210540.poscar,False,,,,,,,,0.9999835173
